            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2459431.500000000, A.D. 2021-Aug-05 00:00:00.0000,  1.025607310219351E+08, -1.118657608143278E+08,  4.803760976269841E+03,
2459432.500000000, A.D. 2021-Aug-06 00:00:00.0000,  1.044023222256230E+08, -1.101201004677612E+08,  4.635572253130376E+03,
2459433.500000000, A.D. 2021-Aug-07 00:00:00.0000,  1.062142603080764E+08, -1.083429939538201E+08,  4.477707744970918E+03,
2459434.500000000, A.D. 2021-Aug-08 00:00:00.0000,  1.079959696558251E+08, -1.065349451294966E+08,  4.333810222111642E+03,
2459435.500000000, A.D. 2021-Aug-09 00:00:00.0000,  1.097468844656416E+08, -1.046964776718479E+08,  4.206963703416288E+03,
2459436.500000000, A.D. 2021-Aug-10 00:00:00.0000,  1.114664517052619E+08, -1.028281350539580E+08,  4.099456170044839E+03,
2459437.500000000, A.D. 2021-Aug-11 00:00:00.0000,  1.131541343608494E+08, -1.009304796108380E+08,  4.012550392739475E+03,
2459438.500000000, A.D. 2021-Aug-12 00:00:00.0000,  1.148094145913749E+08, -9.900409054151739E+07,  3.946299688883126E+03,
2459439.500000000, A.D. 2021-Aug-13 00:00:00.0000,  1.164317963602702E+08, -9.704956088640118E+07,  3.899442916050553E+03,
2459440.500000000, A.D. 2021-Aug-14 00:00:00.0000,  1.180208071730272E+08, -9.506749370556784E+07,  3.869401715077460E+03,
2459441.500000000, A.D. 2021-Aug-15 00:00:00.0000,  1.195759986831693E+08, -9.305849780129738E+07,  3.852387798383832E+03,
2459442.500000000, A.D. 2021-Aug-16 00:00:00.0000,  1.210969460729068E+08, -9.102318335902518E+07,  3.843614952504635E+03,
2459443.500000000, A.D. 2021-Aug-17 00:00:00.0000,  1.225832462185964E+08, -8.896215786121626E+07,  3.837602332390845E+03,
2459444.500000000, A.D. 2021-Aug-18 00:00:00.0000,  1.240345147166264E+08, -8.687602261429447E+07,  3.828550540264696E+03,
2459445.500000000, A.D. 2021-Aug-19 00:00:00.0000,  1.254503819218518E+08, -8.476537024405038E+07,  3.810765052385628E+03,
2459446.500000000, A.D. 2021-Aug-20 00:00:00.0000,  1.268304882895957E+08, -8.263078352213517E+07,  3.779089896231890E+03,
2459447.500000000, A.D. 2021-Aug-21 00:00:00.0000,  1.281744795086085E+08, -8.047283580382156E+07,  3.729301327150315E+03,
2459448.500000000, A.D. 2021-Aug-22 00:00:00.0000,  1.294820020791570E+08, -7.829209312580490E+07,  3.658405803032219E+03,
2459449.500000000, A.D. 2021-Aug-23 00:00:00.0000,  1.307527000007902E+08, -7.608911766735052E+07,  3.564797955613583E+03,
2459450.500000000, A.D. 2021-Aug-24 00:00:00.0000,  1.319862130192812E+08, -7.386447195770639E+07,  3.448263259246945E+03,
2459451.500000000, A.D. 2021-Aug-25 00:00:00.0000,  1.331821765038758E+08, -7.161872307700819E+07,  3.309845988132060E+03,
2459452.500000000, A.D. 2021-Aug-26 00:00:00.0000,  1.343402226486026E+08, -6.935244621111631E+07,  3.151630090579391E+03,
2459453.500000000, A.D. 2021-Aug-27 00:00:00.0000,  1.354599824689522E+08, -6.706622720995714E+07,  2.976488731931895E+03,
2459454.500000000, A.D. 2021-Aug-28 00:00:00.0000,  1.365410880482769E+08, -6.476066411890393E+07,  2.787848413866013E+03,
2459455.500000000, A.D. 2021-Aug-29 00:00:00.0000,  1.375831746227511E+08, -6.243636788610506E+07,  2.589494335025549E+03,
2459456.500000000, A.D. 2021-Aug-30 00:00:00.0000,  1.385858822856727E+08, -6.009396255564725E+07,  2.385424132876098E+03,
2459457.500000000, A.D. 2021-Aug-31 00:00:00.0000,  1.395488572688488E+08, -5.773408525969356E+07,  2.179742504250258E+03,
2459458.500000000, A.D. 2021-Sep-01 00:00:00.0000,  1.404717528909422E+08, -5.535738626573428E+07,  1.976580376926810E+03,
2459459.500000000, A.D. 2021-Sep-02 00:00:00.0000,  1.413542303515289E+08, -5.296452925088541E+07,  1.780018043946475E+03,
2459460.500000000, A.D. 2021-Sep-03 00:00:00.0000,  1.421959596064653E+08, -5.055619187605692E+07,  1.593990633130074E+03,
2459461.500000000, A.D. 2021-Sep-04 00:00:00.0000,  1.429966205886592E+08, -4.813306661548937E+07,  1.422156311925501E+03,
2459462.500000000, A.D. 2021-Sep-05 00:00:00.0000,  1.437559050248371E+08, -4.569586165611174E+07,  1.267714001460001E+03,
2459463.500000000, A.D. 2021-Sep-06 00:00:00.0000,  1.444735190139546E+08, -4.324530152702671E+07,  1.133170064583421E+03,
2459464.500000000, A.D. 2021-Sep-07 00:00:00.0000,  1.451491863478265E+08, -4.078212699590991E+07,  1.020073084639385E+03,
2459465.500000000, A.D. 2021-Sep-08 00:00:00.0000,  1.457826522757342E+08, -3.830709375413085E+07,  9.287589905299246E+02,
2459466.500000000, A.D. 2021-Sep-09 00:00:00.0000,  1.463736871189061E+08, -3.582096958319101E+07,  8.581662792023271E+02,
2459467.500000000, A.D. 2021-Sep-10 00:00:00.0000,  1.469220889704520E+08, -3.332453005854139E+07,  8.057811324521899E+02,
2459468.500000000, A.D. 2021-Sep-11 00:00:00.0000,  1.474276848035556E+08, -3.081855328611114E+07,  7.677485473565757E+02,
2459469.500000000, A.D. 2021-Sep-12 00:00:00.0000,  1.478903296647978E+08, -2.830381447895876E+07,  7.391451042592525E+02,
2459470.500000000, A.D. 2021-Sep-13 00:00:00.0000,  1.483099040971730E+08, -2.578108121110620E+07,  7.143699398674071E+02,
2459471.500000000, A.D. 2021-Sep-14 00:00:00.0000,  1.486863102999349E+08, -2.325110994338937E+07,  6.875901861898601E+02,
2459472.500000000, A.D. 2021-Sep-15 00:00:00.0000,  1.490194676605703E+08, -2.071464406167050E+07,  6.531800338793546E+02,
2459473.500000000, A.D. 2021-Sep-16 00:00:00.0000,  1.493093082164660E+08, -1.817241337820317E+07,  6.061097135841846E+02,
2459474.500000000, A.D. 2021-Sep-17 00:00:00.0000,  1.495557724445609E+08, -1.562513490140351E+07,  5.422590492190793E+02,
2459475.500000000, A.D. 2021-Sep-18 00:00:00.0000,  1.497588056470356E+08, -1.307351464488895E+07,  4.586421302221715E+02,
2459476.500000000, A.D. 2021-Sep-19 00:00:00.0000,  1.499183551341364E+08, -1.051825024280613E+07,  3.535353677324019E+02,
2459477.500000000, A.D. 2021-Sep-20 00:00:00.0000,  1.500343683669932E+08, -7.960034108150686E+06,  2.265056604915299E+02,
2459478.500000000, A.D. 2021-Sep-21 00:00:00.0000,  1.501067921590120E+08, -5.399556813970539E+06,  7.834298082464375E+01,
2459479.500000000, A.D. 2021-Sep-22 00:00:00.0000,  1.501355729178262E+08, -2.837510338434386E+06, -8.908723272453062E+01,
2459480.500000000, A.D. 2021-Sep-23 00:00:00.0000,  1.501206577633135E+08, -2.745908419719997E+05, -2.730456175381842E+02,
2459481.500000000, A.D. 2021-Sep-24 00:00:00.0000,  1.500619962348151E+08,  2.288499248197072E+06, -4.701423359226901E+02,
2459482.500000000, A.D. 2021-Sep-25 00:00:00.0000,  1.499595422501558E+08,  4.851049914191705E+06, -6.765524060195312E+02,
2459483.500000000, A.D. 2021-Sep-26 00:00:00.0000,  1.498132560133440E+08,  7.412342898771078E+06, -8.882016560286283E+02,
2459484.500000000, A.D. 2021-Sep-27 00:00:00.0000,  1.496231056644506E+08,  9.971651539003983E+06, -1.100914065786637E+03,
2459485.500000000, A.D. 2021-Sep-28 00:00:00.0000,  1.493890685866894E+08,  1.252824084428023E+07, -1.310522881235927E+03,
2459486.500000000, A.D. 2021-Sep-29 00:00:00.0000,  1.491111324017839E+08,  1.508136758976114E+07, -1.512956939238124E+03,
2459487.500000000, A.D. 2021-Sep-30 00:00:00.0000,  1.487892957815670E+08,  1.763028024362867E+07, -1.704319622734562E+03,
2459488.500000000, A.D. 2021-Oct-01 00:00:00.0000,  1.484235692803921E+08,  2.017421862145855E+07, -1.880981073142029E+03,
2459489.500000000, A.D. 2021-Oct-02 00:00:00.0000,  1.480139764493416E+08,  2.271241326525639E+07, -2.039704622263089E+03,
2459490.500000000, A.D. 2021-Oct-03 00:00:00.0000,  1.475605555169263E+08,  2.524408468787810E+07, -2.177824449189007E+03,
2459491.500000000, A.D. 2021-Oct-04 00:00:00.0000,  1.470633618770225E+08,  2.776844280833531E+07, -2.293480298094451E+03,
2459492.500000000, A.D. 2021-Oct-05 00:00:00.0000,  1.465224714594530E+08,  3.028468709858120E+07, -2.385893678300083E+03,
2459493.500000000, A.D. 2021-Oct-06 00:00:00.0000,  1.459379847324565E+08,  3.279200807498040E+07, -2.455639009596780E+03,
2459494.500000000, A.D. 2021-Oct-07 00:00:00.0000,  1.453100306438614E+08,  3.528959065144874E+07, -2.504832320593297E+03,
2459495.500000000, A.D. 2021-Oct-08 00:00:00.0000,  1.446387694394744E+08,  3.777661941599138E+07, -2.537149302370846E+03,
2459496.500000000, A.D. 2021-Oct-09 00:00:00.0000,  1.439243932913966E+08,  4.025228518022291E+07, -2.557613597193733E+03,
2459497.500000000, A.D. 2021-Oct-10 00:00:00.0000,  1.431671241930642E+08,  4.271579152578637E+07, -2.572164424320683E+03,
2459498.500000000, A.D. 2021-Oct-11 00:00:00.0000,  1.423672094477285E+08,  4.516635994352918E+07, -2.587088138626888E+03,
2459499.500000000, A.D. 2021-Oct-12 00:00:00.0000,  1.415249158154051E+08,  4.760323265177909E+07, -2.608437581993639E+03,
2459500.500000000, A.D. 2021-Oct-13 00:00:00.0000,  1.406405235957542E+08,  5.002567298284483E+07, -2.641547017972916E+03,
2459501.500000000, A.D. 2021-Oct-14 00:00:00.0000,  1.397143216068364E+08,  5.243296387663235E+07, -2.690697975426912E+03,
2459502.500000000, A.D. 2021-Oct-15 00:00:00.0000,  1.387466034816155E+08,  5.482440526241378E+07, -2.758937942948192E+03,
2459503.500000000, A.D. 2021-Oct-16 00:00:00.0000,  1.377376652636585E+08,  5.719931100146810E+07, -2.848022830098867E+03,
2459504.500000000, A.D. 2021-Oct-17 00:00:00.0000,  1.366878040725510E+08,  5.955700581204616E+07, -2.958447474092245E+03,
2459505.500000000, A.D. 2021-Oct-18 00:00:00.0000,  1.355973175889386E+08,  6.189682237729181E+07, -3.089535882253200E+03,
2459506.500000000, A.D. 2021-Oct-19 00:00:00.0000,  1.344665041751366E+08,  6.421809871619537E+07, -3.239573127906770E+03,
2459507.500000000, A.D. 2021-Oct-20 00:00:00.0000,  1.332956635134289E+08,  6.652017586558042E+07, -3.405967366047204E+03,
2459508.500000000, A.D. 2021-Oct-21 00:00:00.0000,  1.320850976694418E+08,  6.880239593068391E+07, -3.585431980539113E+03,
2459509.500000000, A.D. 2021-Oct-22 00:00:00.0000,  1.308351124730488E+08,  7.106410056750095E+07, -3.774176369067281E+03,
2459510.500000000, A.D. 2021-Oct-23 00:00:00.0000,  1.295460190788770E+08,  7.330462993658859E+07, -3.968092382498085E+03,
2459511.500000000, A.D. 2021-Oct-24 00:00:00.0000,  1.282181355517258E+08,  7.552332211534698E+07, -4.162924310486764E+03,
2459512.500000000, A.D. 2021-Oct-25 00:00:00.0000,  1.268517883372760E+08,  7.771951289145571E+07, -4.354414271324873E+03,
2459513.500000000, A.D. 2021-Oct-26 00:00:00.0000,  1.254473135270987E+08,  7.989253580632259E+07, -4.538421117581427E+03,
2459514.500000000, A.D. 2021-Oct-27 00:00:00.0000,  1.240050578987539E+08,  8.204172229008892E+07, -4.711017978485674E+03,
2459515.500000000, A.D. 2021-Oct-28 00:00:00.0000,  1.225253797928612E+08,  8.416640173540813E+07, -4.868579918432981E+03,
2459516.500000000, A.D. 2021-Oct-29 00:00:00.0000,  1.210086499685743E+08,  8.626590139691886E+07, -5.007877959776670E+03,
2459517.500000000, A.D. 2021-Oct-30 00:00:00.0000,  1.194552526487850E+08,  8.833954607957883E+07, -5.126198109850287E+03,
2459518.500000000, A.D. 2021-Oct-31 00:00:00.0000,  1.178655870137232E+08,  9.038665769963804E+07, -5.221502642337233E+03,
2459519.500000000, A.D. 2021-Nov-01 00:00:00.0000,  1.162400693968670E+08,  9.240655497485124E+07, -5.292642956070602E+03,
2459520.500000000, A.D. 2021-Nov-02 00:00:00.0000,  1.145791363256959E+08,  9.439855371286891E+07, -5.339614987425506E+03,
2459521.500000000, A.D. 2021-Nov-03 00:00:00.0000,  1.128832482658294E+08,  9.636196834913528E+07, -5.363817066565156E+03,
2459522.500000000, A.D. 2021-Nov-04 00:00:00.0000,  1.111528934542147E+08,  9.829611538331461E+07, -5.368231744833291E+03,
2459523.500000000, A.D. 2021-Nov-05 00:00:00.0000,  1.093885906853886E+08,  1.002003189806971E+08, -5.357427457481623E+03,
2459524.500000000, A.D. 2021-Nov-06 00:00:00.0000,  1.075908896943908E+08,  1.020739181871928E+08, -5.337293807759881E+03,
2459525.500000000, A.D. 2021-Nov-07 00:00:00.0000,  1.057603682406956E+08,  1.039162742674637E+08, -5.314502916529775E+03,
2459526.500000000, A.D. 2021-Nov-08 00:00:00.0000,  1.038976261329664E+08,  1.057267762509164E+08, -5.295800305858254E+03,
2459527.500000000, A.D. 2021-Nov-09 00:00:00.0000,  1.020032776339596E+08,  1.075048433030109E+08, -5.287303067609668E+03,
2459528.500000000, A.D. 2021-Nov-10 00:00:00.0000,  1.000779441653859E+08,  1.092499237621277E+08, -5.293968620501459E+03,
2459529.500000000, A.D. 2021-Nov-11 00:00:00.0000,  9.812224876186489E+07,  1.109614917986539E+08, -5.319310180492699E+03,
2459530.500000000, A.D. 2021-Nov-12 00:00:00.0000,  9.613681277138992E+07,  1.126390430702990E+08, -5.365339360028505E+03,
2459531.500000000, A.D. 2021-Nov-13 00:00:00.0000,  9.412225450329758E+07,  1.142820904890572E+08, -5.432662828780711E+03,
2459532.500000000, A.D. 2021-Nov-14 00:00:00.0000,  9.207918918032669E+07,  1.158901606797234E+08, -5.520655375346541E+03,
2459533.500000000, A.D. 2021-Nov-15 00:00:00.0000,  9.000822958477338E+07,  1.174627912505350E+08, -5.627654514126480E+03,
2459534.500000000, A.D. 2021-Nov-16 00:00:00.0000,  8.790998699122983E+07,  1.189995287467924E+08, -5.751149159051478E+03,
2459535.500000000, A.D. 2021-Nov-17 00:00:00.0000,  8.578507218753220E+07,  1.204999270915244E+08, -5.887954793214798E+03,
2459536.500000000, A.D. 2021-Nov-18 00:00:00.0000,  8.363409652828574E+07,  1.219635463546743E+08, -6.034377507738769E+03,
2459537.500000000, A.D. 2021-Nov-19 00:00:00.0000,  8.145767303082038E+07,  1.233899517643794E+08, -6.186371424823999E+03,
2459538.500000000, A.D. 2021-Nov-20 00:00:00.0000,  7.925641752975507E+07,  1.247787129364730E+08, -6.339691768676043E+03,
2459539.500000000, A.D. 2021-Nov-21 00:00:00.0000,  7.703094988084169E+07,  1.261294033298656E+08, -6.490042381972075E+03,
2459540.500000000, A.D. 2021-Nov-22 00:00:00.0000,  7.478189517463483E+07,  1.274415999324535E+08, -6.633214165553451E+03,
2459541.500000000, A.D. 2021-Nov-23 00:00:00.0000,  7.250988490673272E+07,  1.287148831541956E+08, -6.765211040019989E+03,
2459542.500000000, A.D. 2021-Nov-24 00:00:00.0000,  7.021555806481700E+07,  1.299488368682089E+08, -6.882362716265023E+03,
2459543.500000000, A.D. 2021-Nov-25 00:00:00.0000,  6.789956213357422E+07,  1.311430485158004E+08, -6.981428000591695E+03,
2459544.500000000, A.D. 2021-Nov-26 00:00:00.0000,  6.556255407851090E+07,  1.322971091925785E+08, -7.059697193801403E+03,
2459545.500000000, A.D. 2021-Nov-27 00:00:00.0000,  6.320520143543372E+07,  1.334106136710753E+08, -7.115105805128813E+03,
2459546.500000000, A.D. 2021-Nov-28 00:00:00.0000,  6.082818368638979E+07,  1.344831603987124E+08, -7.146372502416372E+03,
2459547.500000000, A.D. 2021-Nov-29 00:00:00.0000,  5.843219411877251E+07,  1.355143516434617E+08, -7.153169592015445E+03,
2459548.500000000, A.D. 2021-Nov-30 00:00:00.0000,  5.601794229963140E+07,  1.365037941360423E+08, -7.136321229532361E+03,
2459549.500000000, A.D. 2021-Dec-01 00:00:00.0000,  5.358615709453598E+07,  1.374511007334921E+08, -7.098000273063779E+03,
2459550.500000000, A.D. 2021-Dec-02 00:00:00.0000,  5.113758977947760E+07,  1.383558936919412E+08, -7.041860945202410E+03,
2459551.500000000, A.D. 2021-Dec-03 00:00:00.0000,  4.867301629625461E+07,  1.392178099039306E+08, -6.973014343217015E+03,
2459552.500000000, A.D. 2021-Dec-04 00:00:00.0000,  4.619323734781658E+07,  1.400365077838829E+08, -6.897754958063364E+03,
2459553.500000000, A.D. 2021-Dec-05 00:00:00.0000,  4.369907524098360E+07,  1.408116745093215E+08, -6.823006938010454E+03,
2459554.500000000, A.D. 2021-Dec-06 00:00:00.0000,  4.119136739574576E+07,  1.415430316137162E+08, -6.755572755046189E+03,
2459555.500000000, A.D. 2021-Dec-07 00:00:00.0000,  3.867095785697287E+07,  1.422303371644866E+08, -6.701371537230909E+03,
2459556.500000000, A.D. 2021-Dec-08 00:00:00.0000,  3.613868903082101E+07,  1.428733840275495E+08, -6.664870006233454E+03,
2459557.500000000, A.D. 2021-Dec-09 00:00:00.0000,  3.359539558174634E+07,  1.434719952220369E+08, -6.648818846605718E+03,
2459558.500000000, A.D. 2021-Dec-10 00:00:00.0000,  3.104190126650717E+07,  1.440260181416093E+08, -6.654278655506670E+03,
2459559.500000000, A.D. 2021-Dec-11 00:00:00.0000,  2.847901831843244E+07,  1.445353192014359E+08, -6.680834682554007E+03,
2459560.500000000, A.D. 2021-Dec-12 00:00:00.0000,  2.590754842350854E+07,  1.449997797230103E+08, -6.726886264674366E+03,
2459561.500000000, A.D. 2021-Dec-13 00:00:00.0000,  2.332828435364567E+07,  1.454192931652132E+08, -6.789930067680776E+03,
2459562.500000000, A.D. 2021-Dec-14 00:00:00.0000,  2.074201163784837E+07,  1.457937634162546E+08, -6.866799382112920E+03,
2459563.500000000, A.D. 2021-Dec-15 00:00:00.0000,  1.814950998903244E+07,  1.461231037561902E+08, -6.953853775508702E+03,
2459564.500000000, A.D. 2021-Dec-16 00:00:00.0000,  1.555155444228527E+07,  1.464072361588466E+08, -7.047130115285516E+03,
2459565.500000000, A.D. 2021-Dec-17 00:00:00.0000,  1.294891628613697E+07,  1.466460907187638E+08, -7.142470995076001E+03,
2459566.500000000, A.D. 2021-Dec-18 00:00:00.0000,  1.034236390929175E+07,  1.468396051040685E+08, -7.235644783742726E+03,
2459567.500000000, A.D. 2021-Dec-19 00:00:00.0000,  7.732663672489744E+06,  1.469877240248757E+08, -7.322466532766819E+03,
2459568.500000000, A.D. 2021-Dec-20 00:00:00.0000,  5.120580873949487E+06,  1.470903987602824E+08, -7.398923260390759E+03,
2459569.500000000, A.D. 2021-Dec-21 00:00:00.0000,  2.506880827799074E+06,  1.471475868045691E+08, -7.461302384823561E+03,
2459570.500000000, A.D. 2021-Dec-22 00:00:00.0000, -1.076699641089919E+05,  1.471592516806200E+08, -7.506319491192698E+03,
2459571.500000000, A.D. 2021-Dec-23 00:00:00.0000, -2.722302582040066E+06,  1.471253629386908E+08, -7.531241699703038E+03,
2459572.500000000, A.D. 2021-Dec-24 00:00:00.0000, -5.336244421218177E+06,  1.470458963301301E+08, -7.534005274206400E+03,
2459573.500000000, A.D. 2021-Dec-25 00:00:00.0000, -7.948717871512998E+06,  1.469208341385724E+08, -7.513329428292811E+03,
2459574.500000000, A.D. 2021-Dec-26 00:00:00.0000, -1.055893888329446E+07,  1.467501656818283E+08, -7.468830490410328E+03,
2459575.500000000, A.D. 2021-Dec-27 00:00:00.0000, -1.316611533396804E+07,  1.465338880734932E+08, -7.401139204956591E+03,
2459576.500000000, A.D. 2021-Dec-28 00:00:00.0000, -1.576944514006279E+07,  1.462720074469869E+08, -7.312016485564411E+03,
2459577.500000000, A.D. 2021-Dec-29 00:00:00.0000, -1.836811418532606E+07,  1.459645409638949E+08, -7.204447680413723E+03,
2459578.500000000, A.D. 2021-Dec-30 00:00:00.0000, -2.096129438396379E+07,  1.456115199798686E+08, -7.082673439189792E+03,
2459579.500000000, A.D. 2021-Dec-31 00:00:00.0000, -2.354814254164575E+07,  1.452129946060107E+08, -6.952094174474478E+03,
2459580.500000000, A.D. 2022-Jan-01 00:00:00.0000, -2.612780096546947E+07,  1.447690394649218E+08, -6.818981980018318E+03,
2459581.500000000, A.D. 2022-Jan-02 00:00:00.0000, -2.869940072096702E+07,  1.442797597231294E+08, -6.689970302946866E+03,
2459582.500000000, A.D. 2022-Jan-03 00:00:00.0000, -3.126206777785191E+07,  1.437452958121181E+08, -6.571373715855181E+03,
2459583.500000000, A.D. 2022-Jan-04 00:00:00.0000, -3.381493113363063E+07,  1.431658251893254E+08, -6.468484140440822E+03,
2459584.500000000, A.D. 2022-Jan-05 00:00:00.0000, -3.635713100147340E+07,  1.425415603635394E+08, -6.385030069515109E+03,
2459585.500000000, A.D. 2022-Jan-06 00:00:00.0000, -3.888782504811232E+07,  1.418727438209181E+08, -6.322929873548448E+03,
2459586.500000000, A.D. 2022-Jan-07 00:00:00.0000, -4.140619158118801E+07,  1.411596415319905E+08, -6.282350952059031E+03,
2459587.500000000, A.D. 2022-Jan-08 00:00:00.0000, -4.391142984456051E+07,  1.404025368070630E+08, -6.261982767589390E+03,
2459588.500000000, A.D. 2022-Jan-09 00:00:00.0000, -4.640275840825180E+07,  1.396017255882939E+08, -6.259396616153419E+03,
2459589.500000000, A.D. 2022-Jan-10 00:00:00.0000, -4.887941278138606E+07,  1.387575134285355E+08, -6.271391356959939E+03,
2459590.500000000, A.D. 2022-Jan-11 00:00:00.0000, -5.134064306759058E+07,  1.378702138491222E+08, -6.294273836128414E+03,
2459591.500000000, A.D. 2022-Jan-12 00:00:00.0000, -5.378571206556441E+07,  1.369401475723377E+08, -6.324064581148326E+03,
2459592.500000000, A.D. 2022-Jan-13 00:00:00.0000, -5.621389389369624E+07,  1.359676421660600E+08, -6.356643121130764E+03,
2459593.500000000, A.D. 2022-Jan-14 00:00:00.0000, -5.862447303203140E+07,  1.349530317753200E+08, -6.387855810672045E+03,
2459594.500000000, A.D. 2022-Jan-15 00:00:00.0000, -6.101674359778573E+07,  1.338966567625025E+08, -6.413608503006399E+03,
2459595.500000000, A.D. 2022-Jan-16 00:00:00.0000, -6.339000866095790E+07,  1.327988632019074E+08, -6.429961566276848E+03,
2459596.500000000, A.D. 2022-Jan-17 00:00:00.0000, -6.574357943641712E+07,  1.316600022689551E+08, -6.433238084882498E+03,
2459597.500000000, A.D. 2022-Jan-18 00:00:00.0000, -6.807677424310219E+07,  1.304804296291889E+08, -6.420148864753544E+03,
2459598.500000000, A.D. 2022-Jan-19 00:00:00.0000, -7.038891718930210E+07,  1.292605049653704E+08, -6.387930994413793E+03,
2459599.500000000, A.D. 2022-Jan-20 00:00:00.0000, -7.267933661273134E+07,  1.280005917801288E+08, -6.334491308905184E+03,
2459600.500000000, A.D. 2022-Jan-21 00:00:00.0000, -7.494736335909513E+07,  1.267010575803571E+08, -6.258543259009719E+03,
2459601.500000000, A.D. 2022-Jan-22 00:00:00.0000, -7.719232900894335E+07,  1.253622745018680E+08, -6.159725858390331E+03,
2459602.500000000, A.D. 2022-Jan-23 00:00:00.0000, -7.941356415675291E+07,  1.239846203914545E+08, -6.038695754982531E+03,
2459603.500000000, A.D. 2022-Jan-24 00:00:00.0000, -8.161039682271102E+07,  1.225684803506350E+08, -5.897185924969614E+03,
2459604.500000000, A.D. 2022-Jan-25 00:00:00.0000, -8.378215106670664E+07,  1.211142487691607E+08, -5.738024317257106E+03,
2459605.500000000, A.D. 2022-Jan-26 00:00:00.0000, -8.592814591083863E+07,  1.196223319199197E+08, -5.565101077623665E+03,
2459606.500000000, A.D. 2022-Jan-27 00:00:00.0000, -8.804769478285106E+07,  1.180931512033684E+08, -5.383264266684651E+03,
2459607.500000000, A.D. 2022-Jan-28 00:00:00.0000, -9.014010585163897E+07,  1.165271470498085E+08, -5.198115761920810E+03,
2459608.500000000, A.D. 2022-Jan-29 00:00:00.0000, -9.220468375624952E+07,  1.149247832497653E+08, -5.015680358067155E+03,
2459609.500000000, A.D. 2022-Jan-30 00:00:00.0000, -9.424073318377195E+07,  1.132865510950054E+08, -4.841942770674825E+03,
2459610.500000000, A.D. 2022-Jan-31 00:00:00.0000, -9.624756438228010E+07,  1.116129723294089E+08, -4.682293254107237E+03,
2459611.500000000, A.D. 2022-Feb-01 00:00:00.0000, -9.822450001272269E+07,  1.099045998248863E+08, -4.540978265844285E+03,
2459612.500000000, A.D. 2022-Feb-02 00:00:00.0000, -1.001708820470402E+08,  1.081620153605729E+08, -4.420683758653700E+03,
2459613.500000000, A.D. 2022-Feb-03 00:00:00.0000, -1.020860771806453E+08,  1.063858248026733E+08, -4.322353687062860E+03,
2459614.500000000, A.D. 2022-Feb-04 00:00:00.0000, -1.039694796985198E+08,  1.045766518654204E+08, -4.245269051626325E+03,
2459615.500000000, A.D. 2022-Feb-05 00:00:00.0000, -1.058205116628574E+08,  1.027351319526521E+08, -4.187327217578888E+03,
2459616.500000000, A.D. 2022-Feb-06 00:00:00.0000, -1.076386211167715E+08,  1.008619072225982E+08, -4.145415099732578E+03,
2459617.500000000, A.D. 2022-Feb-07 00:00:00.0000, -1.094232793348189E+08,  9.895762332308567E+07, -4.115776797875762E+03,
2459618.500000000, A.D. 2022-Feb-08 00:00:00.0000, -1.111739780095497E+08,  9.702292763745235E+07, -4.094315451733768E+03,
2459619.500000000, A.D. 2022-Feb-09 00:00:00.0000, -1.128902268971981E+08,  9.505846857213277E+07, -4.076811397314072E+03,
2459620.500000000, A.D. 2022-Feb-10 00:00:00.0000, -1.145715520909607E+08,  9.306489537758347E+07, -4.059067517198622E+03,
2459621.500000000, A.D. 2022-Feb-11 00:00:00.0000, -1.162174948517239E+08,  9.104285810118622E+07, -4.037005789481103E+03,
2459622.500000000, A.D. 2022-Feb-12 00:00:00.0000, -1.178276108046577E+08,  8.899300741951692E+07, -4.006741263568401E+03,
2459623.500000000, A.D. 2022-Feb-13 00:00:00.0000, -1.194014692683035E+08,  8.691599423666418E+07, -3.964656257975847E+03,
2459624.500000000, A.D. 2022-Feb-14 00:00:00.0000, -1.209386524875649E+08,  8.481246905328661E+07, -3.907491561338305E+03,
2459625.500000000, A.D. 2022-Feb-15 00:00:00.0000, -1.224387545781708E+08,  8.268308121108529E+07, -3.832463844798505E+03,
2459626.500000000, A.D. 2022-Feb-16 00:00:00.0000, -1.239013800567034E+08,  8.052847819987631E+07, -3.737409461271018E+03,
2459627.500000000, A.D. 2022-Feb-17 00:00:00.0000, -1.253261419291059E+08,  7.834930526911734E+07, -3.620944716017693E+03,
2459628.500000000, A.D. 2022-Feb-18 00:00:00.0000, -1.267126594338763E+08,  7.614620559345630E+07, -3.482623093582690E+03,
2459629.500000000, A.D. 2022-Feb-19 00:00:00.0000, -1.280605556587567E+08,  7.391982118663698E+07, -3.323063495624810E+03,
2459630.500000000, A.D. 2022-Feb-20 00:00:00.0000, -1.293694553338012E+08,  7.167079464339961E+07, -3.144022939316928E+03,
2459631.500000000, A.D. 2022-Feb-21 00:00:00.0000, -1.306389831178576E+08,  6.939977164636664E+07, -2.948393177613616E+03,
2459632.500000000, A.D. 2022-Feb-22 00:00:00.0000, -1.318687626374162E+08,  6.710740405291571E+07, -2.740111108675599E+03,
2459633.500000000, A.D. 2022-Feb-23 00:00:00.0000, -1.330584164404657E+08,  6.479435331288534E+07, -2.523983284972608E+03,
2459634.500000000, A.D. 2022-Feb-24 00:00:00.0000, -1.342075669440307E+08,  6.246129396080558E+07, -2.305431590072811E+03,
2459635.500000000, A.D. 2022-Feb-25 00:00:00.0000, -1.353158384133262E+08,  6.010891693533333E+07, -2.090169938661158E+03,
